requests_1m,requests_5m,unique_paths_5m,post_ratio_5m,auth_endpoint_requests_5m,failed_logins_5m,failed_logins_15m,unique_usernames_15m,successful_logins_15m,qr_failures_15m,sensitive_path_probes_15m,suspicious_requests_15m,scanner_events_15m,csrf_failures_15m,method_anomalies_15m,auth_rejections_15m,ban_events_15m,avg_request_interval_5m,ua_changes_15m,off_hours,label
13,53,19,0.106657,5,0,1,1,0,0,17,5,2,0,2,1,0,3.37655,2,1,RECONNAISSANCE
8,11,14,0.693211,3,1,2,2,0,0,2,12,1,1,0,8,0,11.2893,2,0,WEB_ATTACK
10,27,13,0.310355,1,0,0,1,0,0,0,3,0,4,3,15,0,3.94518,6,0,SESSION_ABUSE
15,31,2,0.655381,15,3,15,26,0,1,0,0,0,1,0,11,0,6.08506,3,1,CREDENTIAL_STUFFING
17,54,5,0.70624,28,6,10,22,0,0,0,0,0,0,0,12,0,11.1999,1,1,CREDENTIAL_STUFFING
12,44,15,0.442353,6,1,0,2,0,0,1,12,0,0,1,6,0,9.20852,0,0,WEB_ATTACK
17,58,6,0.725765,43,4,25,18,0,0,0,1,0,0,0,11,0,10.1847,4,0,CREDENTIAL_STUFFING
4,22,3,0.878024,13,0,2,1,3,7,0,1,0,0,0,11,1,5.41354,0,1,MFA_ABUSE
4,26,14,0.693879,5,0,2,4,0,0,0,13,2,0,0,4,0,11.3442,3,1,WEB_ATTACK
15,74,3,0.765617,34,16,35,3,1,0,0,0,0,0,0,17,2,8.6388,1,1,BRUTE_FORCE
15,30,3,0.59683,12,12,31,12,0,1,0,0,0,0,0,14,1,3.17373,0,1,CREDENTIAL_STUFFING
15,18,24,0.463368,2,0,0,2,1,0,1,2,0,6,2,15,0,1.27249,3,1,SESSION_ABUSE
1,12,6,0.334206,1,0,0,1,1,0,0,0,0,0,0,0,0,34.5326,0,0,NORMAL
8,61,5,0.887783,37,6,31,20,0,0,0,0,0,1,0,12,0,2.11523,1,0,CREDENTIAL_STUFFING
7,31,2,0.508512,16,0,0,1,1,16,0,0,0,0,0,11,0,14.1714,0,1,MFA_ABUSE
6,54,2,0.708983,28,12,21,11,2,1,1,0,0,0,0,3,0,5.79868,1,0,CREDENTIAL_STUFFING
3,53,37,0.00639377,5,0,2,2,0,0,15,8,3,0,0,2,0,3.3055,2,1,RECONNAISSANCE
12,29,14,0.844705,6,1,1,4,0,0,1,4,1,0,0,7,0,2.14149,3,0,WEB_ATTACK
10,27,19,0.229429,2,0,1,2,0,1,0,2,0,2,0,10,0,2.73126,3,0,SESSION_ABUSE
5,7,7,0.121368,1,0,0,1,0,0,0,0,0,0,0,0,0,72.0295,0,0,NORMAL
2,13,2,0.289919,2,0,1,1,2,0,0,0,0,0,0,0,0,60.8794,0,0,NORMAL
8,41,1,0.725574,45,18,23,1,0,0,0,0,0,0,0,9,0,5.83594,0,0,BRUTE_FORCE
14,59,18,0.542924,3,0,0,3,1,0,0,7,0,4,1,14,1,1.23144,6,1,SESSION_ABUSE
10,20,12,0.533734,4,2,3,1,0,0,1,6,1,1,0,5,0,9.83637,2,0,WEB_ATTACK
3,35,7,0.523164,11,0,3,2,3,6,0,0,0,0,0,10,0,8.53189,0,0,MFA_ABUSE
10,77,29,0.194749,0,0,1,1,0,0,5,6,2,0,1,1,0,7.58438,0,1,RECONNAISSANCE
10,70,52,0.0656129,3,0,0,2,0,0,11,3,2,0,1,1,0,2.47288,1,0,RECONNAISSANCE
18,61,4,0.791395,39,19,45,1,0,0,0,0,0,0,0,11,1,9.80408,0,0,BRUTE_FORCE
8,11,6,0.456627,20,0,1,1,1,9,0,0,0,0,0,9,0,17.833,0,0,MFA_ABUSE
11,32,3,0.625909,19,1,0,3,1,16,0,0,0,0,0,4,0,10.3046,0,0,MFA_ABUSE
10,76,39,0.0950275,0,0,1,1,0,0,7,8,3,0,1,0,0,5.23895,3,1,RECONNAISSANCE
6,35,2,0.83289,29,7,26,12,0,0,0,1,0,0,0,13,0,5.38435,3,0,CREDENTIAL_STUFFING
17,64,4,0.931559,30,19,50,2,0,0,0,0,0,0,0,17,2,0.633311,1,0,BRUTE_FORCE
2,9,4,0.0654701,0,0,1,1,2,0,0,0,0,0,0,0,0,44.8176,0,1,NORMAL
16,61,19,0.450921,4,0,1,2,0,0,0,7,0,4,4,13,0,7.48973,2,0,SESSION_ABUSE
4,18,3,0.296155,9,1,1,4,0,0,4,14,1,0,0,3,0,14.2923,2,0,WEB_ATTACK
3,10,4,0.223071,1,0,0,1,1,0,0,0,0,0,0,0,0,55.1832,0,0,NORMAL
2,8,3,0.0864065,1,0,1,1,2,0,0,0,0,0,0,0,0,42.9011,0,0,NORMAL
0,10,3,0.326321,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6115,0,0,NORMAL
16,31,34,0.120648,0,0,0,1,0,0,16,7,2,0,0,1,1,7.45702,0,0,RECONNAISSANCE
7,13,3,0.888835,14,1,1,2,1,10,0,0,0,0,0,2,1,15.2227,0,0,MFA_ABUSE
0,12,8,0.106346,2,0,0,1,0,0,0,0,0,0,0,0,0,29.3042,0,0,NORMAL
0,8,6,0.315716,1,0,0,1,0,0,0,0,0,0,0,0,0,56.7938,0,0,NORMAL
14,38,4,0.77896,37,10,16,15,0,1,0,0,0,0,0,14,0,12.4281,4,1,CREDENTIAL_STUFFING
3,11,4,0.316857,1,0,0,1,0,0,0,0,0,0,0,1,0,59.4582,0,1,NORMAL
10,70,18,0.0475148,0,0,0,1,0,0,16,2,2,0,1,0,0,2.18352,2,0,RECONNAISSANCE
11,33,3,0.689187,12,1,0,1,1,6,0,0,0,0,0,11,0,7.69262,0,0,MFA_ABUSE
2,19,6,0.54761,14,0,1,2,3,8,0,0,0,0,0,5,0,3.13449,0,1,MFA_ABUSE
7,57,2,0.72618,23,12,30,2,0,0,0,0,0,0,0,16,2,7.19338,0,0,BRUTE_FORCE
8,31,4,0.880215,43,5,17,22,1,1,0,0,0,0,0,4,0,2.38299,3,1,CREDENTIAL_STUFFING
20,73,2,0.935096,30,20,44,2,0,0,0,0,0,0,0,13,1,6.22959,0,0,BRUTE_FORCE
1,8,2,0.0281951,0,0,0,1,0,0,0,0,0,0,0,0,0,40.1308,0,0,NORMAL
15,38,2,0.658687,35,12,22,24,0,0,0,0,0,0,0,9,0,8.76234,1,0,CREDENTIAL_STUFFING
19,53,4,0.856263,46,20,32,3,0,0,0,0,0,0,0,17,1,7.77545,0,0,BRUTE_FORCE
2,22,3,0.533921,10,0,1,3,1,8,0,0,0,1,0,9,0,7.55604,0,1,MFA_ABUSE
14,34,12,0.611156,7,1,1,4,0,0,4,9,0,1,1,8,0,7.19959,1,1,WEB_ATTACK
4,9,3,0.0651352,1,0,0,1,0,0,0,0,0,0,0,0,0,54.7388,0,0,NORMAL
2,36,12,0.310037,9,1,2,4,0,0,0,11,0,2,1,6,0,11.4881,3,1,WEB_ATTACK
6,42,3,0.720011,7,0,2,4,0,0,0,8,0,1,0,3,1,11.7061,2,0,WEB_ATTACK
6,8,2,0.649661,20,1,3,3,3,16,0,0,0,0,0,4,0,12.5658,0,1,MFA_ABUSE
4,15,7,0.861497,15,2,1,1,1,17,0,0,0,0,0,3,1,9.55817,0,0,MFA_ABUSE
13,42,2,0.727775,12,21,30,2,0,0,0,0,0,0,0,15,1,4.07059,0,0,BRUTE_FORCE
2,11,3,0.250852,1,0,0,1,1,0,0,0,0,0,0,0,0,63.8278,0,0,NORMAL
2,14,3,0.169586,0,2,0,1,0,0,0,0,0,0,0,0,0,31.7255,0,0,NORMAL
18,59,18,0.233097,0,1,1,1,1,0,0,1,0,5,2,12,0,5.84617,2,0,SESSION_ABUSE
7,50,23,0.508251,6,0,1,3,0,0,0,3,0,3,2,8,0,8.36362,2,0,SESSION_ABUSE
18,22,3,0.764415,23,20,35,3,0,0,0,0,0,0,0,12,0,2.0658,0,0,BRUTE_FORCE
4,40,27,0.41337,2,0,0,2,1,0,0,2,1,2,0,11,0,5.01662,2,1,SESSION_ABUSE
9,60,26,0.376537,0,1,2,3,0,0,1,1,0,3,3,6,0,4.37662,2,0,SESSION_ABUSE
15,22,2,0.668394,10,14,11,12,0,0,0,0,0,1,0,13,0,5.49246,2,0,CREDENTIAL_STUFFING
10,72,1,0.864005,44,14,44,1,1,0,0,0,0,0,0,16,0,7.83647,0,0,BRUTE_FORCE
7,12,6,0.788602,24,0,2,1,2,11,0,0,0,0,0,11,1,9.77326,0,1,MFA_ABUSE
1,10,1,0.0437181,1,0,1,1,1,1,0,0,0,0,0,0,0,26.1331,0,0,NORMAL
7,24,4,0.831879,22,0,0,1,2,16,0,0,0,0,0,8,0,15.0516,0,0,MFA_ABUSE
10,36,3,0.839212,7,0,3,3,1,5,0,0,0,0,0,3,0,8.36334,0,1,MFA_ABUSE
19,48,11,0.210031,4,0,2,1,1,0,1,5,0,7,1,6,0,9.72301,7,0,SESSION_ABUSE
10,28,3,0.68467,23,11,20,17,0,0,0,0,0,0,0,9,0,3.83213,2,0,CREDENTIAL_STUFFING
13,63,22,0.0469528,3,1,0,1,0,0,9,6,2,0,1,0,0,5.15436,3,1,RECONNAISSANCE
17,37,4,0.588735,20,11,37,15,1,0,0,0,0,0,0,8,0,3.50902,3,1,CREDENTIAL_STUFFING
2,7,5,0.104551,1,0,0,1,2,0,0,0,0,0,0,0,0,40.4272,0,1,NORMAL
19,18,5,0.7181,15,13,15,26,0,1,1,0,0,1,0,9,1,6.198,0,0,CREDENTIAL_STUFFING
11,61,3,0.819737,14,9,9,11,0,0,0,0,0,0,0,11,0,4.78581,3,0,CREDENTIAL_STUFFING
2,12,2,0.0288279,0,0,0,1,2,0,0,0,0,0,0,0,0,26.2033,0,0,NORMAL
2,10,5,0.347142,2,0,0,1,1,0,0,0,0,0,0,0,0,48.9574,0,0,NORMAL
11,29,3,0.73243,6,0,0,1,0,0,4,15,1,0,0,2,0,6.873,0,0,WEB_ATTACK
10,43,24,0.536601,1,0,0,3,0,1,1,3,1,8,0,12,0,5.36624,2,1,SESSION_ABUSE
15,19,5,0.627639,31,12,31,22,0,1,0,0,0,0,0,5,0,13.1535,2,0,CREDENTIAL_STUFFING
14,14,12,0.826935,6,0,3,1,0,0,0,15,0,0,0,7,1,5.44031,0,0,WEB_ATTACK
15,20,22,0.182335,1,0,0,1,0,0,16,9,2,0,1,0,0,7.62941,0,0,RECONNAISSANCE
14,42,15,0.318586,7,1,3,1,2,0,3,5,1,0,1,5,0,13.5,0,1,WEB_ATTACK
14,56,22,0.0959078,4,0,0,1,0,0,4,2,1,0,0,0,0,6.86804,0,0,RECONNAISSANCE
2,37,2,0.658293,9,2,2,3,3,9,0,0,0,0,0,10,1,13.4587,0,0,MFA_ABUSE
12,54,12,0.403693,2,2,1,2,0,0,0,2,0,3,4,14,0,10.7485,4,1,SESSION_ABUSE
5,37,20,0.158975,1,0,0,1,1,0,0,1,1,5,0,7,0,7.15014,2,1,SESSION_ABUSE
11,40,3,0.608992,40,11,11,22,1,1,0,0,0,0,0,10,1,5.25488,3,0,CREDENTIAL_STUFFING
9,40,7,0.346527,2,0,1,4,0,0,1,10,0,0,2,1,1,7.39245,0,0,WEB_ATTACK
9,45,4,0.670777,39,10,28,1,0,0,0,0,0,0,0,15,1,5.76242,0,0,BRUTE_FORCE
14,33,10,0.444267,4,1,2,4,0,0,4,5,0,1,1,5,1,11.2123,0,0,WEB_ATTACK
19,29,5,0.694476,35,5,20,16,1,0,0,0,0,0,1,9,0,13.4511,2,1,CREDENTIAL_STUFFING
5,36,6,0.406556,2,0,1,4,0,1,1,14,1,1,0,5,1,11.6835,0,1,WEB_ATTACK
4,13,3,0.323787,0,0,2,1,0,0,0,0,0,0,0,0,0,37.6467,0,1,NORMAL
4,65,18,0.338574,0,0,0,3,1,0,0,5,1,8,2,13,0,8.59276,4,1,SESSION_ABUSE
13,26,1,0.910573,46,8,25,3,0,0,0,0,0,0,0,9,2,4.90773,0,0,BRUTE_FORCE
2,9,5,0.157626,0,0,0,1,1,1,0,0,0,0,0,0,0,50.4267,0,0,NORMAL
12,18,13,0.362634,3,1,1,1,0,0,1,8,1,1,2,1,1,10.8921,0,0,WEB_ATTACK
13,31,5,0.597053,37,14,10,15,0,0,0,0,0,0,0,13,0,7.18887,2,0,CREDENTIAL_STUFFING
10,28,4,0.77305,15,9,21,11,2,0,0,0,0,0,0,10,0,12.2246,3,0,CREDENTIAL_STUFFING
16,19,5,0.656514,30,10,37,25,0,1,0,1,0,1,0,12,0,9.8335,2,0,CREDENTIAL_STUFFING
4,24,29,0.123031,0,0,0,1,0,0,17,5,3,0,0,1,0,3.00577,3,0,RECONNAISSANCE
9,22,4,0.680904,19,8,44,3,0,0,0,0,0,0,0,12,1,5.13318,0,0,BRUTE_FORCE
4,6,2,0.0865119,1,0,0,1,1,0,0,0,0,0,0,0,0,66.6748,0,0,NORMAL
15,49,11,0.460433,7,0,0,3,0,0,0,4,0,5,1,12,1,4.99126,4,0,SESSION_ABUSE
13,32,49,0.206571,1,2,1,1,0,0,9,7,2,0,1,1,0,4.96895,1,0,RECONNAISSANCE
5,30,3,0.735046,18,0,2,3,1,9,0,0,0,0,0,2,1,12.8122,0,1,MFA_ABUSE
19,25,2,0.895251,32,6,15,22,0,0,0,0,0,0,0,12,0,12.3687,3,0,CREDENTIAL_STUFFING
19,65,8,0.273823,0,0,1,3,1,0,0,4,0,2,0,12,1,5.58914,2,0,SESSION_ABUSE
5,34,11,0.495169,9,0,1,1,0,0,0,5,0,0,0,1,0,13.0411,1,0,WEB_ATTACK
7,42,17,0.734823,9,0,1,1,0,0,4,8,1,0,1,6,0,10.2555,1,0,WEB_ATTACK
10,26,8,0.694691,7,0,2,3,0,0,4,5,1,1,1,3,0,10.592,0,0,WEB_ATTACK
7,27,16,0.780049,5,0,0,2,1,0,0,14,1,0,0,6,0,10.0377,2,0,WEB_ATTACK
4,10,3,0.519209,14,1,1,2,2,12,0,0,0,0,0,10,0,14.6424,0,0,MFA_ABUSE
1,7,7,0.145253,1,0,1,1,1,0,0,0,0,0,0,0,0,21.8548,0,0,NORMAL
8,42,17,0.32142,7,0,0,3,0,0,0,2,0,2,0,15,0,4.3552,2,0,SESSION_ABUSE
7,62,27,0.16497,1,0,0,2,1,0,0,4,0,7,0,4,0,7.12829,6,1,SESSION_ABUSE
10,24,10,0.659032,3,1,0,3,0,0,3,9,0,0,1,4,0,2.62522,1,0,WEB_ATTACK
1,5,4,0.139489,2,1,0,1,1,0,0,0,0,0,0,0,0,56.3493,0,0,NORMAL
3,9,4,0.288833,1,0,1,1,2,0,0,0,0,0,0,0,0,47.491,0,0,NORMAL
20,47,1,0.790862,17,8,18,2,0,0,0,0,0,0,0,12,0,9.7656,0,0,BRUTE_FORCE
9,11,5,0.798058,24,1,3,3,1,5,0,0,0,0,0,4,0,6.55228,0,1,MFA_ABUSE
2,16,3,0.452689,18,1,2,2,1,16,0,0,0,0,0,10,0,9.55312,0,0,MFA_ABUSE
17,58,4,0.891515,29,18,43,1,0,0,0,0,0,0,0,17,1,7.85408,0,1,BRUTE_FORCE
13,69,45,0.16248,0,0,0,1,0,0,13,7,2,0,0,0,0,8.47642,3,1,RECONNAISSANCE
16,43,6,0.554564,32,12,10,16,0,1,0,1,0,0,0,10,0,6.67404,3,1,CREDENTIAL_STUFFING
8,62,46,0.1578,3,0,0,2,0,0,11,1,2,0,0,1,0,1.80984,1,1,RECONNAISSANCE
10,19,2,0.886621,43,14,15,20,0,1,1,0,0,0,0,3,0,9.5711,4,0,CREDENTIAL_STUFFING
14,44,7,0.347187,5,0,3,2,0,0,3,12,1,0,0,7,1,4.73977,2,1,WEB_ATTACK
1,9,4,0.387406,0,0,0,1,1,0,0,0,0,0,0,0,0,54.0085,0,0,NORMAL
9,39,6,0.289046,7,0,1,1,0,0,1,14,1,1,0,6,0,12.6924,3,0,WEB_ATTACK
4,52,39,0.000801097,3,0,1,1,0,0,9,4,1,0,0,0,0,6.7615,0,1,RECONNAISSANCE
0,6,4,0.171325,2,0,0,1,0,0,0,0,0,0,0,0,0,44.3476,0,0,NORMAL
3,12,4,0.0465906,0,0,0,1,1,1,0,0,0,0,0,0,0,67.5826,0,1,NORMAL
12,47,16,0.168203,1,0,1,1,0,0,0,2,0,2,2,13,0,10.3498,2,0,SESSION_ABUSE
17,57,14,0.485176,5,0,0,1,1,0,0,3,0,5,2,15,0,5.94935,6,0,SESSION_ABUSE
2,31,4,0.523983,6,1,1,2,3,12,0,1,0,1,0,3,0,10.0419,0,0,MFA_ABUSE
7,30,4,0.591124,7,0,0,3,3,12,0,1,0,0,0,4,0,6.60168,0,0,MFA_ABUSE
5,54,43,0.138396,1,0,0,1,0,0,8,7,3,0,1,1,1,4.76211,3,1,RECONNAISSANCE
19,48,4,0.681902,38,9,37,2,0,0,0,0,0,0,1,5,0,3.16762,0,1,BRUTE_FORCE
5,22,3,0.730023,14,0,1,2,3,14,0,1,0,0,0,3,1,14.1008,1,0,MFA_ABUSE
3,9,7,0.03666,2,0,0,1,2,0,0,0,0,0,0,0,0,22.9108,0,0,NORMAL
15,50,8,0.484555,1,0,0,2,0,0,1,7,0,8,3,14,0,6.94538,2,1,SESSION_ABUSE
4,28,5,0.737936,19,0,1,1,3,6,0,0,0,0,0,3,0,12.4304,0,0,MFA_ABUSE
4,10,5,0.494128,11,2,1,1,3,13,0,0,0,0,0,4,0,13.2218,1,0,MFA_ABUSE
6,44,6,0.934657,30,14,35,9,0,0,1,0,0,0,0,14,0,5.78508,0,1,CREDENTIAL_STUFFING
1,10,4,0.198301,1,1,0,1,0,0,0,0,0,0,0,0,0,17.1774,0,0,NORMAL
16,55,41,0.0284094,1,1,2,1,0,0,12,2,2,0,1,1,0,6.67638,0,0,RECONNAISSANCE
11,63,9,0.266559,4,0,2,3,0,0,0,4,0,6,4,11,1,4.4917,4,1,SESSION_ABUSE
10,63,2,0.620605,26,12,14,26,0,1,0,0,0,0,0,11,1,8.80068,3,0,CREDENTIAL_STUFFING
5,27,9,0.703772,9,0,1,2,1,1,4,14,1,1,0,5,0,2.62331,1,1,WEB_ATTACK
12,23,9,0.337172,6,0,1,1,0,0,0,12,2,0,0,5,0,11.0582,3,0,WEB_ATTACK
2,7,4,0.232812,3,0,0,1,1,0,0,0,0,0,0,0,0,50.718,0,1,NORMAL
8,64,3,0.625305,10,12,26,26,1,1,0,0,0,1,0,4,0,8.85233,0,0,CREDENTIAL_STUFFING
17,45,1,0.871155,27,8,22,1,0,0,0,0,1,0,0,16,2,4.76938,0,0,BRUTE_FORCE
11,69,49,0.0379706,1,0,1,1,0,0,5,6,3,0,0,0,0,6.18832,1,1,RECONNAISSANCE
6,23,5,0.861744,11,0,0,3,2,17,0,0,0,0,0,10,0,15.2333,0,0,MFA_ABUSE
14,8,15,0.475125,6,0,1,1,0,0,4,6,1,0,0,8,0,5.14061,0,0,WEB_ATTACK
3,56,10,0.479838,5,0,2,3,1,0,1,3,0,4,1,11,0,4.36494,3,0,SESSION_ABUSE
1,11,5,0.276785,0,0,0,1,0,0,0,0,0,0,0,0,0,66.3865,0,1,NORMAL
11,51,23,0.0268121,2,0,1,1,0,0,5,6,2,1,0,1,0,6.0134,1,1,RECONNAISSANCE
7,65,10,0.512569,4,0,1,1,0,0,0,3,1,4,3,4,0,10.8502,6,1,SESSION_ABUSE
19,23,21,0.277793,1,0,0,1,0,0,1,5,1,5,3,6,0,10.9397,7,0,SESSION_ABUSE
11,14,4,0.550356,12,0,2,3,1,9,0,0,0,0,0,4,1,9.60059,0,0,MFA_ABUSE
8,11,4,0.820672,22,1,0,3,1,15,0,0,0,0,0,6,0,11.9911,0,0,MFA_ABUSE
1,9,4,0.0738737,0,0,0,1,2,0,0,0,0,0,0,0,0,38.7516,0,0,NORMAL
6,31,16,0.364022,2,0,2,4,0,0,4,5,1,0,1,1,0,7.54944,1,0,WEB_ATTACK
17,65,36,0.226316,3,1,0,1,0,0,17,4,0,0,0,1,0,6.46077,0,1,RECONNAISSANCE
2,13,7,0.31339,0,0,0,1,0,0,0,0,0,0,0,0,0,48.6134,0,0,NORMAL
13,49,5,0.905032,23,9,16,22,0,0,0,0,1,0,0,6,0,7.73354,0,0,CREDENTIAL_STUFFING
17,52,9,0.179601,4,0,0,3,1,0,1,4,0,8,2,12,0,1.34586,3,1,SESSION_ABUSE
6,34,2,0.889724,16,0,1,3,2,9,0,0,0,0,0,5,0,7.31775,0,0,MFA_ABUSE
6,36,3,0.464157,10,0,1,2,3,8,0,1,0,0,0,11,0,11.936,0,0,MFA_ABUSE
2,4,3,0.48588,0,0,0,1,2,1,0,0,0,0,0,0,0,67.2525,0,0,NORMAL
11,42,1,0.770708,42,14,19,2,0,0,0,0,0,0,0,3,1,1.82369,0,0,BRUTE_FORCE
2,8,5,0.0277805,0,0,0,1,0,1,0,0,0,0,0,0,0,44.2353,0,0,NORMAL
4,21,11,0.594583,2,0,1,2,0,1,0,6,1,0,0,5,1,9.85217,3,0,WEB_ATTACK
17,61,3,0.971797,38,9,20,3,0,0,0,0,0,0,0,17,0,3.83689,0,0,BRUTE_FORCE
7,21,43,0.00524798,3,1,0,1,0,0,13,4,3,1,0,0,0,8.12672,2,0,RECONNAISSANCE
3,50,27,0.199463,0,0,0,1,0,0,10,1,3,0,1,1,0,7.14034,1,0,RECONNAISSANCE
9,20,33,0.223925,3,0,1,2,0,0,14,6,2,0,0,0,0,6.28629,2,1,RECONNAISSANCE
19,42,9,0.467557,7,1,1,1,0,0,1,6,0,3,3,10,0,5.66014,6,0,SESSION_ABUSE
17,22,17,0.119806,1,1,0,1,0,0,8,2,2,0,0,1,1,4.17496,1,0,RECONNAISSANCE
10,39,12,0.61063,0,0,3,3,0,0,1,6,1,2,1,1,0,3.25477,1,0,WEB_ATTACK
10,48,2,0.588167,37,8,29,11,0,1,0,0,0,0,0,5,0,10.7597,0,0,CREDENTIAL_STUFFING
12,42,12,0.736305,1,0,1,2,0,0,0,4,1,0,1,6,0,3.00711,1,0,WEB_ATTACK
9,40,39,0.148008,5,0,0,1,0,0,7,1,1,0,1,0,0,8.08548,3,1,RECONNAISSANCE
4,12,9,0.462944,0,2,2,1,0,0,1,12,0,0,1,1,0,6.24343,2,1,WEB_ATTACK
2,12,5,0.12993,1,1,1,1,1,0,0,0,0,0,0,0,0,33.8966,0,0,NORMAL
7,18,11,0.204127,1,1,0,3,0,0,1,6,0,8,1,12,1,6.95004,4,0,SESSION_ABUSE
12,45,52,0.157911,5,0,1,1,0,0,9,3,3,0,0,1,0,2.00462,3,0,RECONNAISSANCE
12,39,3,0.79681,40,12,27,17,0,1,0,1,0,0,0,3,0,12.3048,3,0,CREDENTIAL_STUFFING
6,25,3,0.822755,19,1,1,3,2,8,0,0,0,0,0,10,1,10.4098,0,1,MFA_ABUSE
4,20,2,0.518394,10,0,1,1,1,11,0,0,0,0,0,11,0,12.5166,0,0,MFA_ABUSE
10,58,25,0.162488,3,1,0,1,0,0,14,8,3,0,0,0,0,1.67857,1,1,RECONNAISSANCE
9,47,5,0.741996,27,9,11,11,0,0,0,0,0,0,0,11,0,3.65207,4,0,CREDENTIAL_STUFFING
7,19,19,0.438203,5,1,0,3,0,0,1,6,1,7,1,14,0,3.77707,7,0,SESSION_ABUSE
17,30,3,0.717046,32,13,27,20,1,1,0,0,0,0,0,11,0,9.14034,4,1,CREDENTIAL_STUFFING
4,32,7,0.714204,17,1,1,1,2,12,0,0,0,0,0,4,0,8.21751,0,0,MFA_ABUSE
10,73,46,0.24712,4,0,0,1,0,0,4,5,2,0,0,2,0,6.95592,2,1,RECONNAISSANCE
10,43,2,0.701244,33,12,31,3,0,0,0,0,0,0,0,16,0,4.54277,0,0,BRUTE_FORCE
1,8,1,0.347455,2,0,1,1,1,0,0,0,0,0,0,0,0,15.0519,0,0,NORMAL
2,2,2,0.531552,0,0,0,2,2,0,0,0,0,0,0,0,0,72.0168,0,0,NORMAL
12,46,6,0.20806,7,0,0,2,1,1,0,4,0,8,4,4,0,2.97213,7,0,SESSION_ABUSE
6,42,27,0.440019,0,0,0,2,1,0,0,6,0,5,0,6,0,5.27974,5,1,SESSION_ABUSE
10,13,3,0.837073,24,3,1,1,1,5,0,0,0,0,0,5,0,9.72672,0,0,MFA_ABUSE
12,42,32,0.0124643,4,0,0,1,0,0,5,1,0,0,0,0,1,7.27067,3,1,RECONNAISSANCE
18,59,1,0.659548,17,17,38,2,0,0,0,0,0,0,1,8,0,3.3965,0,0,BRUTE_FORCE
21,50,1,0.840124,32,12,30,3,0,1,0,0,0,0,0,12,0,4.01426,1,0,BRUTE_FORCE
10,26,17,0.537623,3,2,3,2,0,0,2,6,1,1,2,7,0,5.76728,3,0,WEB_ATTACK
11,29,8,0.54249,4,1,1,3,0,0,4,11,1,0,0,6,0,6.28559,0,0,WEB_ATTACK
3,5,5,0.270467,2,1,1,1,1,0,0,0,0,0,0,0,0,21.4582,0,0,NORMAL
6,64,2,0.696315,44,11,26,26,1,0,0,0,0,0,0,3,0,6.31163,3,0,CREDENTIAL_STUFFING
8,22,4,0.710954,32,5,27,18,0,0,0,0,0,0,0,3,0,12.4105,1,1,CREDENTIAL_STUFFING
2,6,5,0.463778,2,0,0,1,0,0,0,0,0,0,0,0,0,36.6846,0,0,NORMAL
2,20,3,0.473262,13,1,1,3,3,5,0,0,0,0,0,10,0,2.53715,0,0,MFA_ABUSE
21,27,4,0.946121,36,10,41,3,0,0,0,1,0,1,0,12,0,0.710745,0,0,BRUTE_FORCE
4,10,5,0.438415,0,0,0,1,0,0,0,0,0,0,0,0,0,71.2905,0,0,NORMAL
2,44,11,0.634217,8,1,1,1,0,0,3,7,0,1,0,8,0,6.51424,2,1,WEB_ATTACK
13,63,16,0.339537,7,1,2,2,0,0,0,7,0,5,1,14,0,2.10444,5,1,SESSION_ABUSE
9,35,7,0.737255,8,0,2,3,1,11,0,0,0,1,0,2,0,15.1342,1,0,MFA_ABUSE
3,22,11,0.760827,2,0,1,4,0,0,2,5,1,0,0,7,0,12.9676,2,1,WEB_ATTACK
7,41,40,0.126966,4,0,1,1,0,0,14,3,2,0,0,0,0,7.31749,0,0,RECONNAISSANCE
11,28,3,0.710177,15,8,13,3,0,0,0,0,0,0,0,13,0,6.84739,0,0,BRUTE_FORCE
4,27,31,0.230984,3,0,0,1,0,0,9,2,3,0,0,1,0,4.75165,0,0,RECONNAISSANCE
2,7,3,0.133289,0,0,0,1,0,0,0,0,0,0,0,0,0,14.7903,0,0,NORMAL
14,40,4,0.895146,21,11,11,10,0,1,0,0,0,1,0,4,0,2.95302,0,0,CREDENTIAL_STUFFING
6,48,41,0.0745783,3,0,0,2,0,0,9,3,2,0,0,1,0,5.32188,1,1,RECONNAISSANCE
3,9,3,0.116093,1,0,1,1,0,0,0,0,0,0,0,0,0,29.3675,0,1,NORMAL
8,19,5,0.530582,17,0,0,2,3,9,0,0,0,0,0,10,1,13.4433,0,0,MFA_ABUSE
18,21,4,0.948487,10,5,28,25,0,0,1,0,0,1,0,9,0,12.7019,4,0,CREDENTIAL_STUFFING
3,15,4,0.566379,9,0,2,3,2,17,0,0,0,0,0,4,1,13.1447,0,0,MFA_ABUSE
15,28,4,0.747333,20,7,30,1,0,0,0,0,0,0,0,13,1,2.02788,0,1,BRUTE_FORCE
21,61,3,0.94507,18,20,46,1,1,0,0,0,0,1,0,7,1,6.67282,0,1,BRUTE_FORCE
4,9,5,0.597301,20,1,1,2,3,5,0,0,0,0,0,8,1,10.6366,0,0,MFA_ABUSE
17,46,25,0.47207,4,0,1,1,0,0,1,1,0,6,4,7,0,2.89303,5,0,SESSION_ABUSE
16,20,55,0.13827,2,1,1,1,0,0,15,3,1,0,1,0,0,2.48764,2,1,RECONNAISSANCE
